LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
-0.011096,-0.070180,0.003375,0.259072,-0.292068,0.053918,-0.046999,0.037344,0.010218,0.314807,-0.323289,-0.035586,-0.461190,0.039859,-0.062341,-0.197836,1.305325,1.042376,-0.208130,-0.471268,-0.145165,0.053785,-0.497321,-1.302541,-0.911089,-0.172609,0.155112,0.051149,0.111106,3
-0.011079,-0.070163,0.003415,0.259089,-0.292051,0.053903,-0.046999,0.037361,0.010231,0.314815,-0.323285,-0.035579,-0.462476,0.039882,-0.062297,-0.197812,1.307147,1.042376,-0.206225,-0.471268,-0.145141,0.053785,-0.497453,-1.304063,-0.911053,-0.171171,0.155256,0.051149,0.111274,3
-0.011087,-0.070146,0.003415,0.259098,-0.292059,0.053918,-0.046982,0.037352,0.010231,0.314815,-0.323285,-0.035579,-0.464578,0.039927,-0.062268,-0.197812,1.308789,1.042412,-0.204367,-0.471268,-0.145153,0.053809,-0.497477,-1.305562,-0.910993,-0.169757,0.155447,0.051089,0.111429,3
-0.011121,-0.070120,0.003402,0.259123,-0.292063,0.053911,-0.046999,0.037378,0.010231,0.314824,-0.323293,-0.035565,-0.466118,0.039973,-0.062229,-0.197788,1.310371,1.042412,-0.202593,-0.471244,-0.145153,0.053821,-0.497501,-1.306952,-0.910885,-0.168247,0.155651,0.051041,0.111501,3
-0.011164,-0.070094,0.003375,0.259166,-0.292055,0.053896,-0.046965,0.037361,0.010245,0.314798,-0.323289,-0.035543,-0.467712,0.040026,-0.062195,-0.197692,1.311869,1.042412,-0.200700,-0.471244,-0.145201,0.053821,-0.497525,-1.308282,-0.910825,-0.167012,0.155891,0.050957,0.111573,3
-0.011190,-0.070060,0.003348,0.259209,-0.292059,0.053903,-0.046948,0.037361,0.010231,0.314815,-0.323281,-0.035557,-0.469332,0.040094,-0.062162,-0.197656,1.313235,1.042412,-0.198579,-0.471220,-0.145213,0.053797,-0.497549,-1.309612,-0.910741,-0.166041,0.156178,0.050873,0.111597,3
-0.011232,-0.070035,0.003294,0.259192,-0.292055,0.053896,-0.046914,0.037378,0.010231,0.314815,-0.323281,-0.035557,-0.472212,0.040185,-0.062104,-0.197716,1.316662,1.042412,-0.195403,-0.471244,-0.145213,0.053809,-0.497513,-1.312848,-0.910549,-0.164939,0.156646,0.050825,0.111597,3
-0.011292,-0.070026,0.003268,0.259192,-0.292068,0.053918,-0.046897,0.037378,0.010205,0.314833,-0.323277,-0.035536,-0.474247,0.040261,-0.062085,-0.197776,1.318771,1.042412,-0.192958,-0.471268,-0.145201,0.053785,-0.497477,-1.314586,-0.910502,-0.163213,0.156945,0.050969,0.111597,3
-0.011326,-0.070009,0.003241,0.259183,-0.292059,0.053903,-0.046880,0.037387,0.010178,0.314841,-0.323269,-0.035536,-0.476109,0.040307,-0.062056,-0.197800,1.320761,1.042412,-0.191556,-0.471268,-0.145213,0.053785,-0.497453,-1.316227,-0.910454,-0.161907,0.157257,0.051245,0.111549,3
-0.011351,-0.070026,0.003201,0.259166,-0.292055,0.053896,-0.046863,0.037395,0.010151,0.314858,-0.323269,-0.035507,-0.477930,0.040383,-0.062038,-0.197788,1.322750,1.042460,-0.190309,-0.471244,-0.145213,0.053797,-0.497513,-1.317594,-0.910382,-0.160673,0.157724,0.051436,0.111525,3
-0.011420,-0.070026,0.003187,0.259149,-0.292051,0.053903,-0.046838,0.037404,0.010138,0.314841,-0.323256,-0.035529,-0.479390,0.040444,-0.062000,-0.197728,1.324919,1.042520,-0.189051,-0.471244,-0.145213,0.053773,-0.497597,-1.318660,-0.910310,-0.159510,0.158036,0.051436,0.111465,3
-0.011462,-0.070035,0.003214,0.259140,-0.292043,0.053903,-0.046829,0.037395,0.010138,0.314841,-0.323256,-0.035529,-0.481479,0.040489,-0.061971,-0.197716,1.326861,1.042604,-0.187817,-0.471268,-0.145237,0.053785,-0.497621,-1.319475,-0.910286,-0.158455,0.158336,0.051400,0.111369,3
