LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
0.109560,-0.139362,-0.024628,0.171329,-0.235511,0.082294,0.003630,0.018945,-0.017503,0.385881,-0.409317,-0.002534,-0.172447,-0.025945,-0.014985,0.128603,1.393361,1.639430,1.481526,1.766906,0.097576,-0.187553,0.103831,-1.417842,-1.735591,1.171206,-1.656376,-0.029673,0.084693,1
0.109560,-0.139345,-0.024601,0.171346,-0.235511,0.082294,0.003630,0.018945,-0.017490,0.385907,-0.409313,-0.002526,-0.172447,-0.025938,-0.014980,0.128615,1.393361,1.639430,1.481538,1.766906,0.097623,-0.187541,0.103867,-1.418788,-1.735603,1.168762,-1.656388,-0.029685,0.086574,1
0.109594,-0.139337,-0.024574,0.171320,-0.235506,0.082286,0.003622,0.018962,-0.017476,0.385933,-0.409313,-0.002526,-0.172501,-0.025945,-0.014985,0.128603,1.393373,1.639430,1.481538,1.766906,0.097695,-0.187541,0.103843,-1.419771,-1.735615,1.165921,-1.656424,-0.029697,0.089450,1
0.109620,-0.139302,-0.024601,0.171346,-0.235514,0.082272,0.003613,0.018970,-0.017476,0.385967,-0.409313,-0.002526,-0.172541,-0.025945,-0.014985,0.128615,1.393373,1.639430,1.481538,1.766894,0.097827,-0.187529,0.103855,-1.420838,-1.735627,1.163117,-1.656424,-0.029697,0.091536,1
0.109646,-0.139277,-0.024641,0.171354,-0.235510,0.082279,0.003605,0.018987,-0.017476,0.385975,-0.409317,-0.002534,-0.172555,-0.025930,-0.014984,0.128627,1.393409,1.639430,1.481526,1.766882,0.097911,-0.187541,0.103855,-1.422552,-1.735639,1.160648,-1.656424,-0.029697,0.093753,1
0.109654,-0.139268,-0.024628,0.171346,-0.235506,0.082286,0.003588,0.018987,-0.017476,0.385992,-0.409317,-0.002548,-0.172622,-0.025960,-0.014995,0.128615,1.393409,1.639418,1.481526,1.766894,0.098007,-0.187541,0.103867,-1.423678,-1.735663,1.158180,-1.656412,-0.029697,0.095994,1
0.109663,-0.139234,-0.024641,0.171329,-0.235510,0.082279,0.003571,0.019004,-0.017463,0.385992,-0.409325,-0.002533,-0.172622,-0.025968,-0.015000,0.128615,1.393445,1.639430,1.481550,1.766906,0.098079,-0.187553,0.103843,-1.424757,-1.735699,1.155567,-1.656400,-0.029685,0.098247,1
0.109671,-0.139209,-0.024641,0.171337,-0.235510,0.082279,0.003562,0.019004,-0.017476,0.386018,-0.409309,-0.002548,-0.172688,-0.025991,-0.015014,0.128627,1.393457,1.639430,1.481526,1.766906,0.098151,-0.187541,0.103831,-1.425799,-1.735723,1.152139,-1.656400,-0.029685,0.100632,1
0.109697,-0.139166,-0.024681,0.171337,-0.235511,0.082294,0.003545,0.019038,-0.017476,0.386035,-0.409317,-0.002519,-0.172688,-0.026051,-0.015045,0.128627,1.393481,1.639418,1.481526,1.766894,0.098247,-0.187541,0.103843,-1.427573,-1.735735,1.149311,-1.656388,-0.029673,0.104311,1
0.109739,-0.139141,-0.024681,0.171320,-0.235506,0.082286,0.003537,0.019047,-0.017463,0.386043,-0.409305,-0.002526,-0.172729,-0.026051,-0.015054,0.128627,1.393457,1.639430,1.481502,1.766894,0.098331,-0.187529,0.103855,-1.429059,-1.735759,1.147190,-1.656436,-0.029685,0.106791,1
0.109739,-0.139115,-0.024668,0.171329,-0.235511,0.082294,0.003528,0.019072,-0.017476,0.386069,-0.409309,-0.002519,-0.172755,-0.026105,-0.015099,0.128627,1.393469,1.639430,1.481526,1.766906,0.098379,-0.187517,0.103879,-1.430809,-1.735759,1.145069,-1.656424,-0.029673,0.110614,1
0.109731,-0.139072,-0.024668,0.171329,-0.235511,0.082294,0.003520,0.019090,-0.017463,0.386094,-0.409313,-0.002541,-0.172782,-0.026196,-0.015139,0.128615,1.393469,1.639430,1.481514,1.766882,0.098414,-0.187517,0.103855,-1.432570,-1.735771,1.143199,-1.656448,-0.029673,0.113203,1
0.109756,-0.139021,-0.024668,0.171337,-0.235511,0.082294,0.003537,0.019115,-0.017476,0.386103,-0.409313,-0.002541,-0.172796,-0.026302,-0.015219,0.128615,1.393505,1.639430,1.481490,1.766906,0.098426,-0.187517,0.103855,-1.434703,-1.735795,1.141557,-1.656424,-0.029637,0.115732,1
0.109773,-0.138996,-0.024695,0.171337,-0.235506,0.082301,0.003503,0.019141,-0.017476,0.386111,-0.409313,-0.002555,-0.172809,-0.026386,-0.015274,0.128627,1.393493,1.639430,1.481502,1.766882,0.098438,-0.187505,0.103855,-1.435986,-1.735831,1.140179,-1.656448,-0.029577,0.118260,1
0.109782,-0.138953,-0.024721,0.171346,-0.235510,0.082279,0.003520,0.019158,-0.017436,0.386111,-0.409317,-0.002534,-0.172809,-0.026439,-0.015309,0.128627,1.393493,1.639442,1.481502,1.766894,0.098450,-0.187541,0.103855,-1.437268,-1.735903,1.138753,-1.656448,-0.029493,0.120825,1
0.109790,-0.138919,-0.024735,0.171329,-0.235506,0.082286,0.003520,0.019183,-0.017476,0.386111,-0.409317,-0.002534,-0.172809,-0.026492,-0.015344,0.128603,1.393493,1.639430,1.481490,1.766882,0.098462,-0.187529,0.103867,-1.438766,-1.735939,1.136560,-1.656472,-0.029409,0.123402,1
0.109799,-0.138893,-0.024735,0.171320,-0.235515,0.082301,0.003511,0.019200,-0.017476,0.386120,-0.409301,-0.002548,-0.172849,-0.026545,-0.015378,0.128615,1.393505,1.639430,1.481490,1.766882,0.098498,-0.187517,0.103879,-1.440564,-1.735975,1.135110,-1.656520,-0.029301,0.126026,1
0.109807,-0.138842,-0.024762,0.171337,-0.235506,0.082286,0.003520,0.019226,-0.017476,0.386120,-0.409313,-0.002541,-0.172822,-0.026598,-0.015394,0.128639,1.393505,1.639442,1.481502,1.766906,0.098498,-0.187529,0.103891,-1.442457,-1.736023,1.133839,-1.656532,-0.029206,0.128627,1
0.109833,-0.138800,-0.024748,0.171329,-0.235515,0.082301,0.003520,0.019243,-0.017476,0.386129,-0.409301,-0.002519,-0.172836,-0.026659,-0.015434,0.128651,1.393481,1.639442,1.481490,1.766894,0.098498,-0.187517,0.103879,-1.445190,-1.736095,1.132234,-1.656520,-0.028894,0.134223,1
0.109833,-0.138757,-0.024802,0.171337,-0.235515,0.082301,0.003520,0.019269,-0.017476,0.386146,-0.409309,-0.002519,-0.172836,-0.026705,-0.015444,0.128699,1.393517,1.639442,1.481478,1.766894,0.098486,-0.187529,0.103915,-1.446927,-1.736167,1.131275,-1.656496,-0.028690,0.136968,1
0.109850,-0.138740,-0.024815,0.171312,-0.235515,0.082286,0.003503,0.019294,-0.017463,0.386163,-0.409309,-0.002519,-0.172863,-0.026773,-0.015460,0.128723,1.393517,1.639442,1.481490,1.766882,0.098498,-0.187517,0.103879,-1.448857,-1.736239,1.130160,-1.656520,-0.028451,0.139676,1
0.109825,-0.138672,-0.024788,0.171346,-0.235502,0.082293,0.003520,0.019320,-0.017490,0.386137,-0.409313,-0.002541,-0.172863,-0.026834,-0.015480,0.128735,1.393493,1.639454,1.481466,1.766894,0.098510,-0.187517,0.103939,-1.451793,-1.736310,1.128902,-1.656543,-0.028163,0.142361,1
