LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
0.022550,-0.089976,-0.024561,0.432651,-0.452643,0.014494,-0.013482,-0.068168,0.060772,0.576547,-0.623910,-0.000182,-0.226109,-0.049758,-0.046873,-0.148029,0.176172,-0.165754,0.198782,1.077418,-0.517431,-0.073535,-1.142037,-1.233932,-0.427849,0.419268,0.309301,0.009983,0.192610,1
0.022567,-0.089968,-0.024561,0.432659,-0.452639,0.014501,-0.013482,-0.068160,0.060759,0.576521,-0.623917,-0.000168,-0.226122,-0.049781,-0.046858,-0.148041,0.175788,-0.165718,0.198770,1.077418,-0.517431,-0.073547,-1.141425,-1.233848,-0.427849,0.419268,0.309313,0.009995,0.192119,1
0.022558,-0.089994,-0.024574,0.432651,-0.452639,0.014501,-0.013482,-0.068160,0.060705,0.576504,-0.623913,-0.000161,-0.226122,-0.049841,-0.046840,-0.148041,0.175596,-0.165730,0.198782,1.077430,-0.517443,-0.073547,-1.140742,-1.233812,-0.427849,0.419304,0.309349,0.009995,0.191580,1
0.022550,-0.089985,-0.024561,0.432634,-0.452647,0.014501,-0.013499,-0.068134,0.060705,0.576521,-0.623913,-0.000175,-0.226122,-0.049879,-0.046846,-0.148017,0.175429,-0.165718,0.198794,1.077418,-0.517455,-0.073547,-1.140107,-1.233812,-0.427849,0.419292,0.309397,0.009995,0.190921,1
0.022567,-0.089985,-0.024601,0.432617,-0.452631,0.014487,-0.013499,-0.068109,0.060705,0.576504,-0.623913,-0.000189,-0.226095,-0.049940,-0.046828,-0.148017,0.175261,-0.165730,0.198794,1.077406,-0.517431,-0.073547,-1.139448,-1.233812,-0.427825,0.419280,0.309421,0.010007,0.190262,1
0.022558,-0.089994,-0.024574,0.432583,-0.452635,0.014508,-0.013508,-0.068100,0.060679,0.576496,-0.623917,-0.000168,-0.226095,-0.050016,-0.046810,-0.148005,0.174949,-0.165766,0.198794,1.077418,-0.517443,-0.073559,-1.138501,-1.233812,-0.427753,0.419268,0.309481,0.009983,0.189159,1
0.022550,-0.089994,-0.024614,0.432600,-0.452639,0.014516,-0.013499,-0.068100,0.060692,0.576496,-0.623917,-0.000168,-0.226082,-0.050038,-0.046806,-0.148005,0.174817,-0.165766,0.198806,1.077430,-0.517455,-0.073547,-1.138142,-1.233800,-0.427729,0.419220,0.309481,0.009971,0.188788,1
0.022550,-0.089976,-0.024574,0.432574,-0.452631,0.014516,-0.013516,-0.068083,0.060692,0.576496,-0.623917,-0.000168,-0.225988,-0.050137,-0.046794,-0.148029,0.174374,-0.165766,0.198794,1.077418,-0.517443,-0.073559,-1.137051,-1.233800,-0.427561,0.419184,0.309529,0.009971,0.187325,1
0.022550,-0.089994,-0.024574,0.432557,-0.452635,0.014523,-0.013525,-0.068058,0.060652,0.576478,-0.623913,-0.000175,-0.225868,-0.050243,-0.046767,-0.148029,0.174002,-0.165790,0.198782,1.077430,-0.517443,-0.073571,-1.135721,-1.233752,-0.427441,0.419160,0.309553,0.009959,0.186546,1
0.022567,-0.089976,-0.024561,0.432540,-0.452627,0.014523,-0.013542,-0.068024,0.060625,0.576470,-0.623917,-0.000168,-0.225720,-0.050342,-0.046735,-0.148005,0.173415,-0.165802,0.198794,1.077430,-0.517443,-0.073583,-1.134714,-1.233680,-0.427381,0.419124,0.309553,0.009935,0.185684,1
0.022558,-0.089985,-0.024588,0.432548,-0.452627,0.014509,-0.013533,-0.068006,0.060612,0.576453,-0.623913,-0.000175,-0.225546,-0.050441,-0.046723,-0.148017,0.172984,-0.165838,0.198782,1.077430,-0.517443,-0.073583,-1.133672,-1.233656,-0.427357,0.419112,0.309600,0.009911,0.184785,1
0.022532,-0.089985,-0.024588,0.432540,-0.452624,0.014516,-0.013533,-0.067981,0.060572,0.576453,-0.623913,-0.000161,-0.225372,-0.050501,-0.046715,-0.148005,0.172540,-0.165874,0.198758,1.077430,-0.517431,-0.073583,-1.132677,-1.233656,-0.427369,0.419040,0.309600,0.009887,0.183766,1
0.022550,-0.089994,-0.024601,0.432540,-0.452616,0.014516,-0.013533,-0.067964,0.060545,0.576436,-0.623920,-0.000161,-0.225131,-0.050569,-0.046692,-0.148029,0.172037,-0.165886,0.198770,1.077430,-0.517443,-0.073583,-1.131527,-1.233656,-0.427322,0.418981,0.309636,0.009851,0.182616,1
0.022567,-0.089985,-0.024601,0.432523,-0.452627,0.014523,-0.013525,-0.067938,0.060531,0.576419,-0.623917,-0.000168,-0.224917,-0.050660,-0.046665,-0.148017,0.171570,-0.165934,0.198794,1.077430,-0.517431,-0.073571,-1.130364,-1.233656,-0.427262,0.418933,0.309672,0.009839,0.181417,1
0.022550,-0.089976,-0.024588,0.432514,-0.452624,0.014516,-0.013542,-0.067913,0.060464,0.576402,-0.623923,-0.000182,-0.224716,-0.050751,-0.046638,-0.148017,0.171126,-0.165970,0.198770,1.077442,-0.517443,-0.073595,-1.129046,-1.233644,-0.427202,0.418873,0.309708,0.009803,0.180207,1
